,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
95,251975467.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,33.0,4.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,73.0,13.0,0.0,0.0,1.0,0.0,7.0,62.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0
96,253890776.0,121.0,6.0,34.0,53.0,16.0,38.0,32.0,62.0,55.0,86.0,18.0,79.0,9.0,20.0,0.0,2.0,59.0,0.0,146.0,8.0,50.0,1.0,59.0,50.0,25.0,0.0,4.0,38.0,29.0,2.0,31.0,46.0,29.0,97.0,44.0,79.0,167.0,2.0,58.0,4.0,64.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.0,9.0,75.0,64.0,0.0,0.0,2.0,31.0,2.0,0.0,0.0,0.0,57.0,23.0,0.0,1.0,0.0,0.0,54.0,15.0,0.0,17.0,4.0,1.0,14.0,36.0,8.0,0.0,6.0,16.0,0.0,121.0,2.0,2.0,23.0,64.0,19.0,22.0,0.0,0.0,2.0,1.0,0.0,75.0,29.0,0.0
97,254518795.0,8.0,0.0,8.0,2.0,2.0,3.0,0.0,6.0,13.0,11.0,2.0,17.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,5.0,1.0,3.0,6.0,2.0,9.0,0.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,11.0,2.0,0.0,2.0,7.0,58.0,0.0,65.0,4.0,2.0,15.0,2.0,0.0,36.0,1.0,1.0,4.0,85.0,1.0,28.0,0.0,0.0,5.0,0.0,1.0,11.0,0.0,4.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,2.0,3.0,0.0,0.0,7.0,3.0,0.0
98,260724365.0,295.0,3.0,12.0,36.0,35.0,73.0,19.0,624.0,58.0,111.0,115.0,50.0,109.0,12.0,0.0,2.0,32.0,1.0,185.0,21.0,211.0,8.0,955.0,28.0,14.0,0.0,35.0,34.0,27.0,0.0,32.0,117.0,9.0,73.0,25.0,185.0,1205.0,18.0,29.0,525.0,68.0,46.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,23.0,65.0,172.0,30.0,0.0,31.0,2.0,0.0,0.0,1.0,0.0,0.0,687.0,12.0,0.0,0.0,0.0,0.0,22.0,15.0,0.0,9.0,3.0,1.0,22.0,23.0,4.0,0.0,22.0,9.0,2.0,105.0,4.0,8.0,196.0,38.0,11.0,16.0,0.0,1.0,1.0,1.0,0.0,595.0,13.0,0.0
99,268184418.0,7.0,0.0,0.0,2.0,4.0,4.0,2.0,4.0,4.0,14.0,0.0,19.0,0.0,2.0,0.0,0.0,26.0,0.0,10.0,4.0,2.0,0.0,3.0,3.0,9.0,0.0,1.0,11.0,4.0,1.0,0.0,1.0,1.0,5.0,16.0,3.0,8.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,3.0,3.0,33.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,20.0,14.0,12.0,1.0,0.0,0.0,1.0,8.0,10.0,1.0,62.0,0.0,6.0,0.0,0.0,0.0,1.0,46.0,27.0,0.0,10.0,0.0,5.0,0.0,3.0,6.0,0.0
100,268229867.0,7.0,0.0,6.0,0.0,2.0,1.0,0.0,7.0,14.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,1.0,0.0,0.0,0.0,60.0,1.0,0.0,22.0,0.0,0.0,53.0,0.0,2.0,3.0,86.0,0.0,32.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
101,269680826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,270373602.0,6.0,0.0,7.0,0.0,2.0,2.0,0.0,3.0,10.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,65.0,0.0,4.0,60.0,0.0,0.0,2.0,0.0,19.0,1.0,3.0,43.0,0.0,2.0,4.0,100.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0
103,279358548.0,520.0,6.0,21.0,66.0,38.0,258.0,41.0,1615.0,64.0,153.0,259.0,93.0,31.0,46.0,0.0,3.0,89.0,1.0,192.0,15.0,73.0,4.0,630.0,51.0,22.0,2.0,23.0,30.0,21.0,2.0,28.0,38.0,34.0,173.0,36.0,352.0,1352.0,49.0,75.0,737.0,58.0,72.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,25.0,488.0,75.0,1.0,57.0,4.0,687.0,5.0,1.0,0.0,2.0,0.0,15.0,1.0,1.0,0.0,1.0,51.0,36.0,0.0,16.0,4.0,2.0,45.0,77.0,7.0,0.0,29.0,19.0,0.0,187.0,7.0,4.0,168.0,55.0,27.0,39.0,0.0,0.0,1.0,2.0,0.0,474.0,31.0,0.0
104,280596525.0,29.0,10.0,41.0,19.0,6.0,16.0,10.0,26.0,26.0,24.0,6.0,29.0,2.0,3.0,0.0,0.0,18.0,0.0,117.0,4.0,38.0,10.0,27.0,17.0,13.0,5.0,2.0,18.0,6.0,0.0,33.0,13.0,19.0,56.0,16.0,42.0,71.0,0.0,29.0,4.0,25.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,5.0,30.0,43.0,0.0,23.0,2.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,5.0,2.0,0.0,8.0,10.0,3.0,0.0,1.0,7.0,0.0,65.0,1.0,0.0,4.0,23.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,33.0,11.0,0.0
105,282552711.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,22.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,2.0,25.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
106,285981083.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0
107,288824828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,293024657.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,53.0,0.0,43.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,46.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,296558502.0,90.0,9.0,13.0,55.0,6.0,31.0,26.0,52.0,37.0,62.0,12.0,42.0,3.0,21.0,0.0,1.0,31.0,0.0,85.0,4.0,12.0,0.0,69.0,41.0,25.0,0.0,3.0,16.0,24.0,1.0,18.0,31.0,37.0,92.0,42.0,76.0,89.0,6.0,49.0,9.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,72.0,56.0,1.0,54.0,1.0,22.0,2.0,0.0,0.0,0.0,51.0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,21.0,6.0,1.0,11.0,45.0,10.0,0.0,4.0,16.0,0.0,113.0,3.0,8.0,14.0,28.0,18.0,18.0,0.0,0.0,4.0,1.0,0.0,62.0,34.0,0.0
110,300644196.0,62.0,6.0,6.0,12.0,4.0,35.0,16.0,60.0,20.0,73.0,14.0,42.0,2.0,10.0,0.0,2.0,63.0,0.0,65.0,5.0,10.0,3.0,22.0,8.0,32.0,1.0,0.0,26.0,13.0,4.0,19.0,17.0,16.0,69.0,29.0,44.0,56.0,3.0,20.0,2.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,39.0,22.0,8.0,15.0,1.0,15.0,20.0,2.0,0.0,2.0,36.0,5.0,1.0,4.0,0.0,1.0,13.0,0.0,2.0,12.0,0.0,0.0,7.0,12.0,4.0,1.0,8.0,38.0,0.0,60.0,1.0,5.0,12.0,23.0,51.0,83.0,0.0,3.0,1.0,6.0,0.0,34.0,20.0,0.0
111,301387285.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,0.0,4.0,0.0,14.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,108.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
112,304181609.0,36.0,1.0,18.0,14.0,10.0,16.0,3.0,22.0,37.0,39.0,5.0,42.0,2.0,4.0,0.0,0.0,32.0,0.0,42.0,2.0,16.0,0.0,14.0,12.0,7.0,0.0,0.0,19.0,4.0,1.0,8.0,16.0,8.0,23.0,20.0,13.0,42.0,1.0,10.0,1.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,6.0,11.0,13.0,13.0,17.0,85.0,9.0,12.0,86.0,0.0,100.0,16.0,5.0,25.0,1.0,5.0,46.0,21.0,12.0,6.0,0.0,3.0,38.0,3.0,7.0,13.0,3.0,5.0,25.0,0.0,25.0,2.0,9.0,7.0,10.0,14.0,14.0,0.0,4.0,5.0,0.0,0.0,19.0,18.0,0.0
113,307216925.0,6.0,0.0,2.0,6.0,0.0,4.0,0.0,3.0,4.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0,3.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,6.0,8.0,4.0,6.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,6.0,1.0,1.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0
114,311310026.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,32.0,0.0,21.0,2.0,0.0,16.0,0.0,0.0,12.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
115,311340378.0,90.0,15.0,5.0,47.0,16.0,7.0,549.0,69.0,29.0,31.0,11.0,18.0,2.0,1.0,0.0,0.0,27.0,0.0,51.0,6.0,33.0,5.0,66.0,12.0,58.0,0.0,38.0,7.0,88.0,0.0,5.0,16.0,4.0,68.0,2.0,33.0,144.0,26.0,20.0,36.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,13.0,57.0,24.0,1.0,14.0,0.0,22.0,0.0,1.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,3.0,0.0,0.0,0.0,6.0,12.0,0.0,4.0,7.0,0.0,395.0,0.0,2.0,7.0,15.0,1.0,16.0,0.0,0.0,1.0,1.0,0.0,91.0,3.0,0.0
116,315377722.0,113.0,18.0,11.0,56.0,7.0,43.0,14.0,68.0,29.0,38.0,27.0,31.0,7.0,26.0,0.0,1.0,13.0,0.0,76.0,0.0,8.0,0.0,87.0,22.0,21.0,3.0,1.0,8.0,19.0,2.0,13.0,13.0,26.0,70.0,28.0,104.0,108.0,7.0,46.0,4.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,98.0,65.0,0.0,36.0,0.0,23.0,1.0,0.0,0.0,0.0,77.0,10.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,0.0,4.0,9.0,0.0,91.0,3.0,2.0,17.0,19.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,75.0,34.0,0.0
117,323559063.0,9.0,1.0,4.0,11.0,1.0,5.0,12.0,8.0,36.0,11.0,0.0,16.0,0.0,2.0,0.0,0.0,7.0,0.0,21.0,2.0,6.0,2.0,11.0,5.0,7.0,1.0,1.0,3.0,7.0,0.0,4.0,15.0,6.0,16.0,17.0,10.0,14.0,0.0,8.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,7.0,11.0,7.0,8.0,5.0,4.0,8.0,1.0,0.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0,10.0,4.0,3.0,13.0,1.0,0.0,12.0,6.0,0.0,0.0,1.0,21.0,0.0,29.0,0.0,12.0,1.0,6.0,14.0,10.0,0.0,4.0,2.0,0.0,0.0,8.0,12.0,0.0
118,323991512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
